text,intent
puncte pana la lider pentru cfr cluj in UEFA Champions League 2020-2021,points_gap_to_leader
cat e gapul de puncte pentru Sepsi OSK in Liga 1 2018-2019,points_gap_to_leader
cate goluri are Florinel Coman in 2019-2020,player_goals
puncte pana la lider pentru Lverpool in Premier League 2018-2019,points_gap_to_leader
cat e gapul de puncte pentru CFR Cluj in Liga 1 2025-2026,points_gap_to_leader
spune-mi o gluma,other
goluri marcate de Robert Lewandowski in bundesliga 2023-2024,player_goals
goluri Radu Dragusin 2026-2027,player_goals
cate puncte sunt intre juventus si lider in Bundesliga 2017-2018,points_gap_to_leader
cate goluri a marcat luka modric in serie a 2026-2027,player_goals
puncte pana la lider pentru bayern munchen in UEFA Champions League 2017-2018,points_gap_to_leader
goluri Robert Lewandowski in ultimele 3 meciuri,player_goals
puncte pana la lider pentru Bayern Munchen in serie a 2018-2019,points_gap_to_leader
cat e gapul de puncte pentru Arsenal in srie a 2016-2017,points_gap_to_leader
puncte pana la lider pentru borussia dortmund in serie a 2024-2025,points_gap_to_leader
goluri Nicolae Stanciu in ultimele 10 meciuri,player_goals
goluri Harry Kane in ultimele 10 meciuri,player_goals
cate goluri a marcat Radu Dragusin in Ligue 1 2020-2021,player_goals
spune-mi o gluma,other
pretul la btc,other
cate goluri are Karim Benzema in 2018-2019,player_goals
goluri phl foden 2023-2024,player_goals
arata-mi programul de azi,other
Jventus cate puncte fata de lider in UEFA Champions League 2019-2020,points_gap_to_leader
deschide youtube,other
cate puncte sunt intre dinamo bucuresti si lider in Premier League 2019-2020,points_gap_to_leader
creeaza un reminder maine,other
diferenta de puncte TA Arad lider serie a 2020-2021,points_gap_to_leader
goluri marcate de Mario Camora in Serie A 2017-2018,player_goals
cat e gapul de puncte pentru FC Barcelona in Serie A 2022-2023,points_gap_to_leader
goluri marcate de Harry Kane in L Liga 2021-2022,player_goals
puncte pana la lider pentru Bayern Munchen in UEFA Champions League 2020-2021,points_gap_to_leader
diferenta de puncte UTA Arad lider Premier League 2021-2022,points_gap_to_leader
care e vremea azi,other
Phil Foden cate goluri are in bundesliga 2016-2017,player_goals
goluri rodrygo 2025-2026,player_goals
cate puncte sunt intre Farul Constanta si lider in bndesliga 2023-2024,points_gap_to_leader
goluri marcate de denis alibec in Serie A 2022-2023,player_goals
cate goluri a marcat Luka Modric in ligue 1 2025-2026,player_goals
ce ora este,other
diferenta de puncte UTA Arad lider bundesliga 2026-2027,points_gap_to_leader
cate puncte sunt intre arsenal si lider in Serie A 2019-2020,points_gap_to_leader
jde bellingham cate goluri are in Bundesliga 2026-2027,player_goals
goluri marcate de mohamed salah in liga 1 2016-2017,player_goals
Robert Lewandowski cate goluri are in UEFA Champions League 2026-2027,player_goals
arata-mi programul de azi,other
care e vremea azi,other
cate goluri are Florian Wirtz in 2023-2024,player_goals
Paris Saint-Germain cate puncte fata de lider in UEFA Champions League 2022-2023,points_gap_to_leader
goluri Andrei Ivan 2025-2026,player_goals
cat e gapul de puncte pentru FCSB in Premier League 2019-2020,points_gap_to_leader
diferenta de puncte FCSB lider Lga 1 2016-2017,points_gap_to_leader
cate goluri a marcat Andrei Ivan in Liga 1 2019-2020,player_goals
goluri Ciprian Deac in ultimele 3 meciuri,player_goals
cate goluri are vinicius junior in 2022-2023,player_goals
cum gatesc paste,other
cate goluri are andrei ivan in 2023-2024,player_goals
puncte pana la lider pentru Manchester City in Ligue 1 2016-2017,points_gap_to_leader
goluri Vinicius Junior in ultimele 3 meciuri,player_goals
cate goluri are Ciprian Deac,player_goals
cate goluri a marcat Rodrygo in UEFA Champions League 2022-2023,player_goals
goluri Flrinel Coman in ultimele 5 meciuri,player_goals
diferenta de puncte Frul Constanta lider liga 1 2021-2022,points_gap_to_leader
FC Barcelona cate puncte fata de lider in ligue 1 2021-2022,points_gap_to_leader
cate goluri are andrei ivan in 2019-2020,player_goals
Sepsi OSK cate puncte fata de lider in Ligue 1 2017-2018,points_gap_to_leader
goluri Mario Camora in ultimele 5 meciuri,player_goals
goluri marcate de rafael leao in Serie A 2020-2021,player_goals
cat e gapul de puncte pentru Bayern Munchen in Ligue 1 2025-2026,points_gap_to_leader
cate goluri a marcat Andrei Ivan in Serie A 2017-2018,player_goals
prneste muzica,other
cate goluri a marcat Kevin De Bruyne in Bundesliga 2017-2018,player_goals
diferenta de puncte Petrolul Ploiesti lider Prmier League 2025-2026,points_gap_to_leader
cate goluri a marcat Mario Camora in bndesliga 2026-2027,player_goals
puncte pana la lider pentru manchester city in La Liga 2016-2017,points_gap_to_leader
cate goluri a marcat Robert Lewandowski in bundesliga 2018-2019,player_goals
cate goluri are Radu Dragusin in 2025-2026,player_goals
cate puncte sunt intre sepsi osk si lider in Serie A 2020-2021,points_gap_to_leader
cate goluri are Drius Olaru in 2017-2018,player_goals
Petrolul Ploiesti cate puncte fata de lider in La Liga 2021-2022,points_gap_to_leader
goluri marcate de Rodrygo in serie a 2020-2021,player_goals
cate puncte sunt intre Ptrolul Ploiesti si lider in bndesliga 2021-2022,points_gap_to_leader
cate goluri a marcat Bukayo Saka in Bundesliga 2026-2027,player_goals
cate goluri are Luka Modric,player_goals
cate puncte sunt intre UTA Arad si lider in Prmier League 2021-2022,points_gap_to_leader
puncte pana la lider pentru Universitatea Craiova in Premier League 2016-2017,points_gap_to_leader
puncte pana la lider pentru inter milano in Serie A 2018-2019,points_gap_to_leader
cate puncte sunt intre mnchester city si lider in bndesliga 2022-2023,points_gap_to_leader
diferenta de puncte Rpid Bucuresti lider Ligue 1 2021-2022,points_gap_to_leader
puncte pana la lider pentru Manchester City in ligue 1 2022-2023,points_gap_to_leader
goluri marcate de Mohamed Salah in EFA Champions League 2025-2026,player_goals
goluri Mario Camora in ultimele 10 meciuri,player_goals
cate puncte sunt intre Dinamo Bucuresti si lider in Premier League 2018-2019,points_gap_to_leader
puncte pana la lider pentru Sepsi OSK in UEFA Champions League 2019-2020,points_gap_to_leader
puncte pana la lider pentru Paris Saint-Germain in La Liga 2023-2024,points_gap_to_leader
cate goluri are Toni Kroos in 2023-2024,player_goals
diferenta de puncte Sepsi OSK lider Bundesliga 2023-2024,points_gap_to_leader
deschide youtube,other
cate goluri a marcat Karim Benzema in bundesliga 2024-2025,player_goals
brussia dortmund cate puncte fata de lider in liga 1 2017-2018,points_gap_to_leader
prtul la btc,other
arata-mi programul de azi,other
goluri marcate de Lionel Messi in Ligue 1 2024-2025,player_goals
creeaza un reminder maine,other
arata-mi programul de azi,other
cum gatesc paste,other
cate goluri are Darius Olaru in 2020-2021,player_goals
porneste muzica,other
cate goluri are Tni Kroos in 2023-2024,player_goals
creeaza un reminder maine,other
cat e gapul de puncte pentru universitatea craiova in Premier League 2026-2027,points_gap_to_leader
goluri marcate de Mario Camora in Serie A 2024-2025,player_goals
cat e gapul de puncte pentru Borussia Dortmund in uefa champions league 2025-2026,points_gap_to_leader
goluri Rafael Leao 2023-2024,player_goals
cate puncte sunt intre FC Barcelona si lider in Serie A 2017-2018,points_gap_to_leader
diferenta de puncte bayern munchen lider Bndesliga 2023-2024,points_gap_to_leader
cat e gapul de puncte pentru Borussia Dortmund in Serie A 2016-2017,points_gap_to_leader
Mario Camora cate goluri are in Premier League 2020-2021,player_goals
petrolul ploiesti cate puncte fata de lider in serie a 2018-2019,points_gap_to_leader
f-mi un ceai,other
puncte pana la lider pentru Rapid Bucuresti in UEFA Champions League 2018-2019,points_gap_to_leader
cate goluri are Octavian Popescu in 2018-2019,player_goals
goluri Harry Kane in ultimele 3 meciuri,player_goals
goluri mohamed salah in ultimele 10 meciuri,player_goals
goluri Robert Lewandowski 2024-2025,player_goals
cate goluri are luka modric in 2020-2021,player_goals
cate puncte sunt intre manchester city si lider in liga 1 2018-2019,points_gap_to_leader
goluri Luka Modric in ultimele 5 meciuri,player_goals
spune-mi o gluma,other
cum gatesc paste,other
cate puncte sunt intre juventus si lider in Liga 1 2016-2017,points_gap_to_leader
cate puncte sunt intre Real Madrid si lider in Liga 1 2022-2023,points_gap_to_leader
pretul la btc,other
puncte pana la lider pentru Farul Constanta in Liga 1 2026-2027,points_gap_to_leader
pretul la btc,other
cate puncte sunt intre arsenal si lider in Premier League 2022-2023,points_gap_to_leader
cate goluri are Octavian Popescu in 2025-2026,player_goals
diferenta de puncte Borussia Dortmund lider premier league 2022-2023,points_gap_to_leader
goluri marcate de Florian Wirtz in Bundesliga 2025-2026,player_goals
cate goluri are Ianis Hagi,player_goals
Manchester City cate puncte fata de lider in UEFA Champions League 2021-2022,points_gap_to_leader
Inter Milano cate puncte fata de lider in Liga 1 2024-2025,points_gap_to_leader
goluri marcate de Hrry Kane in Ligue 1 2021-2022,player_goals
cat e gapul de puncte pentru real madrid in UEFA Champions League 2025-2026,points_gap_to_leader
goluri Neymar in ultimele 10 meciuri,player_goals
cate puncte sunt intre juventus si lider in bundesliga 2021-2022,points_gap_to_leader
fa-mi un ceai,other
arata-mi programul de azi,other
cat e gapul de puncte pentru cfr cluj in Serie A 2023-2024,points_gap_to_leader
cate goluri are Robert Lewandowski,player_goals
Cluj cate puncte fata de lider in La Liga 2019-2020,points_gap_to_leader
cum gatesc paste,other
cate goluri are florinel coman in 2018-2019,player_goals
goluri marcate de Bukayo Saka in UEFA Champions League 2016-2017,player_goals
diferenta de puncte pris saint-germain lider UEFA Champions League 2026-2027,points_gap_to_leader
FC Barcelona cate puncte fata de lider in Serie A 2020-2021,points_gap_to_leader
cum gatesc paste,other
diferenta de puncte FC Barcelona lider lga 1 2021-2022,points_gap_to_leader
puncte pana la lider pentru Rapid Bucuresti in UEFA Champions League 2017-2018,points_gap_to_leader
liverpool cate puncte fata de lider in Bundesliga 2018-2019,points_gap_to_leader
cate goluri are Erling Haaland,player_goals
cum gatesc paste,other
Inter Milano cate puncte fata de lider in Liga 1 2017-2018,points_gap_to_leader
puncte pana la lider pentru UTA Arad in Liga 1 2024-2025,points_gap_to_leader
UTA Arad cate puncte fata de lider in la liga 2016-2017,points_gap_to_leader
pretul la btc,other
goluri Kylian Mbappe 2018-2019,player_goals
goluri Robert Lewandowski in ultimele 10 meciuri,player_goals
puncte pana la lider pentru fcsb in la liga 2025-2026,points_gap_to_leader
cat e gapul de puncte pentru Rapid Bucuresti in liga 1 2026-2027,points_gap_to_leader
cm gatesc paste,other
dschide youtube,other
goluri marcate de bukayo saka in Serie A 2021-2022,player_goals
diferenta de puncte u cluj lider EFA Champions League 2018-2019,points_gap_to_leader
care e vremea azi,other
cate goluri a marcat jde bellingham in Liga 1 2026-2027,player_goals
cate goluri a marcat Kevin De Bruyne in Premier League 2017-2018,player_goals
cate goluri a marcat Mohamed Salah in Premier League 2019-2020,player_goals
cate goluri are Ianis Hagi in 2022-2023,player_goals
rdu dragusin cate goluri are in bundesliga 2017-2018,player_goals
cat e gapul de puncte pentru Borussia Dortmund in serie a 2023-2024,points_gap_to_leader
cat e gapul de puncte pentru Paris Saint-Germain in UEFA Champions League 2019-2020,points_gap_to_leader
fa-mi un ceai,other
goluri bukayo saka 2017-2018,player_goals
cate puncte sunt intre Farul Constanta si lider in Premier League 2020-2021,points_gap_to_leader
puncte pana la lider pentru Rapid Bucuresti in Premier League 2019-2020,points_gap_to_leader
cate puncte sunt intre cfr cluj si lider in Bundesliga 2022-2023,points_gap_to_leader
puncte pana la lider pentru Manchester City in serie a 2025-2026,points_gap_to_leader
goluri Nicolae Stanciu in ultimele 3 meciuri,player_goals
arata-mi programul de azi,other
diferenta de puncte juventus lider Ligue 1 2018-2019,points_gap_to_leader
puncte pana la lider pentru Farul Constanta in Liga 1 2019-2020,points_gap_to_leader
goluri marcate de antoine griezmann in La Liga 2018-2019,player_goals
cate puncte sunt intre petrolul ploiesti si lider in bundesliga 2023-2024,points_gap_to_leader
cat e gapul de puncte pentru dinamo bucuresti in bundesliga 2017-2018,points_gap_to_leader
goluri vinicius junior 2026-2027,player_goals
cum gatesc paste,other
cate goluri are Florian Wirtz in 2025-2026,player_goals
puncte pana la lider pentru U Cluj in Liga 1 2025-2026,points_gap_to_leader
goluri florian wirtz in ultimele 3 meciuri,player_goals
cat e gapul de puncte pentru niversitatea Craiova in Serie A 2020-2021,points_gap_to_leader
puncte pana la lider pentru Arsenal in efa champions league 2020-2021,points_gap_to_leader
puncte pana la lider pentru UTA Arad in uefa champions league 2026-2027,points_gap_to_leader
puncte pana la lider pentru U Cluj in efa champions league 2021-2022,points_gap_to_leader
puncte pana la lider pentru Petrolul Ploiesti in Premier League 2025-2026,points_gap_to_leader
creeaza un reminder maine,other
Borussia Dortmund cate puncte fata de lider in Bundesliga 2017-2018,points_gap_to_leader
cate goluri are Drius Olaru in 2017-2018,player_goals
ral madrid cate puncte fata de lider in la liga 2018-2019,points_gap_to_leader
goluri marcate de ciprian deac in La Liga 2018-2019,player_goals
cat e gapul de puncte pentru borussia dortmund in bundesliga 2025-2026,points_gap_to_leader
cate goluri a marcat Rdrygo in Liga 1 2021-2022,player_goals
ce ora este,other
diferenta de puncte Rapid Bucuresti lider bundesliga 2016-2017,points_gap_to_leader
porneste muzica,other
puncte pana la lider pentru arsenal in Bundesliga 2020-2021,points_gap_to_leader
cate goluri are Florian Wirtz in 2026-2027,player_goals
cat e gapul de puncte pentru Farul Constanta in Bundesliga 2020-2021,points_gap_to_leader
care e vremea azi,other
spune-mi o gluma,other
cate puncte sunt intre Dinamo Bucuresti si lider in Premier League 2023-2024,points_gap_to_leader
cate puncte sunt intre Sepsi OSK si lider in Premier League 2022-2023,points_gap_to_leader
cate goluri are Radu Dragusin,player_goals
Borussia Dortmund cate puncte fata de lider in Serie A 2026-2027,points_gap_to_leader
deschide youtube,other
diferenta de puncte borussia dortmund lider Bundesliga 2025-2026,points_gap_to_leader
Bayern Munchen cate puncte fata de lider in premier league 2017-2018,points_gap_to_leader
cate goluri are karim benzema,player_goals
cate puncte sunt intre nter Milano si lider in UEFA Champions League 2016-2017,points_gap_to_leader
cate puncte sunt intre Juventus si lider in L Liga 2022-2023,points_gap_to_leader
goluri Erling Haaland in ultimele 5 meciuri,player_goals
porneste muzica,other
ce ora este,other
goluri Ianis Hagi 2021-2022,player_goals
goluri marcate de rling Haaland in Serie A 2019-2020,player_goals
cat e gapul de puncte pentru FC Barcelona in srie a 2024-2025,points_gap_to_leader
cate puncte sunt intre Arsenal si lider in Serie A 2025-2026,points_gap_to_leader
